,kepid,ra_kic,dec_kic,source_id,random_index,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,astrometric_params_solved,pseudocolour,pseudocolour_error,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,phot_variable_flag,l,b,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,ag_gspphot,ebpminrp_gspphot,angdist,kepler_gaia_ang_dist,pm_corrected,tm_designation,kepmag,teff,teff_err1,teff_err2,teff_prov,logg,logg_err1,logg_err2,logg_prov,feh,feh_err1,feh_err2,feh_prov,radius,radius_err1,radius_err2,mass,mass_err1,mass_err2,prov_sec,nconfp,nkoi,ntce,jmag,hmag,kmag,planet?,kepler_gaia_mag_diff,KIC,Teff,log(g),Mass,PRot,e_PRot,Rper,LPH,w,DC,Flag,heritage
488,10186824,281.37338,47.281719,2119595536292093056,530771917,281.3734510249062,47.28163180777351,,,,,,,,3,,,31,0,,87.647766,14.842248,303.7759,16.054798,1828.5153,13.445667,1.760887,2.6091309,5.7215533,5.7997255,13,10.333411,,,NOT_AVAILABLE,76.53368460505763,20.528147771618876,False,False,0,True,True,False,False,False,False,False,False,,,,,,,0.3586308000828642,0.3586308000828642,False,2MASS J18452961+4716542,14.744,3274,42,-32,PHO2,5.044,0.044,-0.044,PHO2,0.02,0.1,-0.1,PHO2,0.224,0.032,-0.026,0.202,0.042,-0.026,DSEP,0,0,0,11.842,11.187,10.977,none,0.09824796295166038,10186824.0,3270.0,5.04,0.2765,,,,,,1.0,,2.0
489,10190138,283.36954,47.275982,2107625320701347712,535540938,283.3694837001815,47.275926468700476,3.4640075646140427,0.044539806,77.77329,-9.602584068730197,0.047392022,-13.09040339485794,0.05595465,31,,,0,0,1.0358887,1465.549,16.781742,69.741455,18.147516,540.34393,15.635855,1.4155295,2.5116615,,,16959,,,,NOT_AVAILABLE,76.99312276119186,19.24476714360936,False,False,0,True,False,False,False,False,True,True,False,3481.9302,4.5706,-0.4139,289.4381,0.4593,0.2866,0.2426406399414338,0.01873679495625817,True,2MASS J18532868+4716335,16.877,3332,50,-45,PHO2,4.987,0.05,-0.045,PHO2,0.0,0.1,-0.1,PHO2,0.265,0.04,-0.033,0.248,0.052,-0.034,DSEP,0,0,0,14.116,13.418,13.205,none,-0.09525790405273327,,,,,,,,,,,,
490,10209036,292.3782,47.269798,2128461929342052864,1311621915,292.3779673792675,47.2696848610151,8.478057831066124,0.028660005,295.81494,-35.96441106234634,0.035579402,-22.93670614000911,0.034392405,31,,,0,0,1.0172145,1600.1935,15.728897,215.3459,17.075129,562.72455,14.589535,1.4120278,2.4855938,,,16959,,,,NOT_AVAILABLE,79.42034736565778,13.5963999332713,False,False,0,True,False,False,False,False,True,True,False,3484.9536,4.832,-0.5316,117.7423,0.4712,0.2887,0.6991348364148907,0.04095036909281718,True,2MASS J19293076+4716112,15.793,3332,50,-45,PHO2,4.987,0.055,-0.049,PHO2,0.0,0.1,-0.1,PHO2,0.265,0.043,-0.036,0.248,0.055,-0.037,DSEP,0,0,0,13.069,12.478,12.292,none,-0.06410290527343676,10209036.0,3327.0,4.98,0.2951,,,,,,1.0,,2.0
491,10224595,297.6723,47.220188,2086325826269876608,1250085561,297.67159640652665,47.21981568993637,16.715796196178374,0.016268792,1027.4762,-99.45380343587574,0.02113081,-72.77457640282441,0.021380246,31,,,0,0,1.1204772,1888.4504,14.510441,298.5502,15.985662,845.68665,13.323466,1.4424056,2.6621962,11.413459,5.028354,10,10.860192,,,NOT_AVAILABLE,81.05456287388395,10.378116767415909,False,False,0,True,True,False,False,False,False,True,False,,,,,,,2.1808238060021115,0.21819045307630505,True,2MASS J19504135+4713126,14.405,3250,999999,999999,SPE14,5.084,,,PHO54,0.0,,,SPE15,0.201,,,0.179,,,BTSL,0,0,0,11.688,11.094,10.852,none,0.10544082641601626,10224595.0,3528.0,4.17,0.3642,56.53,1.708,7423.28,0.794,0.4066,0.0,---,1.0
492,10251759,280.36749,47.359539,2119423909398641408,524932065,280.3675130322692,47.35960653277247,5.385477495133762,0.20172405,26.69725,-1.7131297388625644,0.23009752,13.43346735630524,0.22242868,31,,,0,0,4.974505,150.87447,16.4885,118.09693,17.73987,525.2903,15.176378,1.63853,2.5634918,,,16959,,,,NOT_AVAILABLE,76.38944273249824,21.201143044088543,False,False,0,True,False,False,False,False,False,True,False,,,,,,,0.2495217145731669,0.08820084396696785,True,2MASS J18412820+4721343,16.424,3245,42,-22,PHO2,5.152,0.063,-0.077,PHO2,-0.1,0.1,-0.1,PHO2,0.17,0.042,-0.026,0.15,0.044,-0.024,DSEP,0,0,0,13.622,13.025,12.842,none,0.06450059509277395,,,,,,,,,,,,
493,10258126,284.21786,47.370579,2131422364397625600,1376877011,284.21806933176214,47.37063181905007,7.218243337308227,0.024811823,290.9195,26.488938085860145,0.031568654,16.54613891218985,0.029941015,31,,,1,0,1.0609738,2026.4159,15.448557,217.95827,16.809479,742.98584,14.300521,1.4188477,2.5089579,,,16959,,,,NOT_AVAILABLE,77.2930946139007,18.735460824079368,False,False,0,True,False,False,False,False,True,True,False,3519.2078,4.7431,-0.1806,138.1293,0.478,0.297,0.5446453294617016,0.11425807911499428,True,2MASS J18565228+4722140,15.521,3315,43,-39,PHO2,5.004,0.044,-0.04,PHO2,0.0,0.1,-0.1,PHO2,0.252,0.035,-0.029,0.233,0.043,-0.029,DSEP,0,0,0,12.755,12.144,11.906,none,-0.07244309997558673,10258126.0,3303.0,5.01,0.2872,52.153,0.38,7853.63,0.789,0.4305,1.0,---,1.0
494,10266175,288.4581,47.373878,2130822237208392832,1306167029,288.4583517252926,47.37381531512483,5.734309573537676,0.02194552,261.29752,33.533851562688945,0.02793473,-10.05712140148303,0.026774995,31,,,0,0,1.0440024,1790.9028,15.422763,209.00482,16.744766,521.1641,14.284928,1.4150726,2.459838,,,16959,,,,NOT_AVAILABLE,78.39518584357583,16.063633570727134,False,False,0,True,False,False,False,False,True,True,False,3525.8716,4.5917,-0.2526,174.3306,0.4214,0.2618,0.6538721866373267,0.10072626862778057,True,2MASS J19134994+4722259,15.482,3352,43,-40,PHO2,4.969,0.04,-0.044,PHO2,0.0,0.1,-0.1,PHO2,0.28,0.041,-0.03,0.267,0.052,-0.03,DSEP,0,0,0,12.748,12.121,11.868,none,-0.0592371292114251,10266175.0,3349.0,4.97,0.3024,44.731,1.626,10693.73,0.956,0.5225,1.0,---,1.0
495,10267155,288.92484,47.39352,2130906418567037696,1550683679,288.92477107888556,47.3936462058401,5.358610918044145,0.038576137,138.90999,-7.591243042431069,0.0487287,22.227501194198325,0.050377745,31,,,0,0,1.0194807,1373.7924,16.621346,105.560814,18.181213,562.35315,15.412523,1.4539595,2.76869,,,16959,,,,NOT_AVAILABLE,78.54233666410441,15.780609979472656,False,False,0,True,False,False,False,False,True,True,False,3416.6843,4.8078,0.0832,191.99,0.5186,0.3413,0.48439420471556344,0.1091079524590554,True,2MASS J19154196+4723366,16.707,3208,41,-32,PHO2,5.277,0.009,-0.18,PHO2,0.02,0.2,-0.15,PHO2,0.125,0.069,-0.004,0.109,0.062,-0.003,DSEP,0,0,0,13.745,13.162,12.938,none,-0.08565447998046949,,,,,,,,,,,,
496,10269397,289.93512,47.315411,2127864894527439616,295345295,289.9351042857304,47.31554567109306,4.175533435153882,0.028785327,145.05771,-3.6804344320966846,0.037692055,24.350691080920228,0.0373797,31,,,0,0,1.0266358,2077.884,15.88633,206.73694,17.155243,821.97125,14.776799,1.3949376,2.3784437,,,16959,,,,NOT_AVAILABLE,78.75078557400009,15.121663000127763,False,False,0,True,False,False,False,False,False,True,False,,,,,,,0.48633060563384384,0.0973940520771551,True,2MASS J19194442+4718554,15.936,3344,54,-47,PHO2,5.012,0.055,-0.05,PHO2,-0.1,0.1,-0.1,PHO2,0.249,0.043,-0.035,0.233,0.055,-0.036,DSEP,0,0,0,13.309,12.725,12.483,none,-0.04967034912109369,10269397.0,3344.0,5.03,0.3008,31.978,0.933,,0.389,0.2425,1.0,,2.0
497,10269616,290.01724,47.381081,2127866784313114240,327841934,290.017014544256,47.381088770445146,6.104576227562221,0.021994514,277.54993,-28.196828186950775,0.02882673,-1.3472259393206778,0.028327914,31,,,0,0,0.9762213,1794.1404,15.279829,266.76358,16.576216,516.0127,14.154361,1.4066005,2.421855,-91.19185,4.3504715,20,5.6700764,,,NOT_AVAILABLE,78.83611270830268,15.097376364725433,False,False,0,True,False,False,False,False,True,True,False,3581.6812,4.6414,-0.1432,164.0764,0.4598,0.2814,0.5502887475175529,0.11019046473734574,True,2MASS J19200413+4722518,15.39,3348,43,-37,PHO2,4.972,0.044,-0.044,PHO2,0.0,0.1,-0.1,PHO2,0.277,0.037,-0.03,0.263,0.048,-0.032,DSEP,0,0,0,12.634,11.987,11.773,none,-0.11017097473144588,10269616.0,3341.0,4.98,0.2998,43.35,0.156,26334.17,1.255,0.6138,1.0,---,1.0
498,10273058,291.44827,47.346142,2129134727378385024,776438727,291.44821280062234,47.346487931604905,9.99909028498634,0.02275051,439.5106,-5.544495087664405,0.0278204,72.72984304573313,0.029070156,31,,,0,0,1.0261161,1636.4257,15.485296,266.42545,16.872942,832.281,14.332539,1.4190955,2.5404034,-0.1752721,5.9088116,8,3.577383,,,NOT_AVAILABLE,79.21626632816313,14.19979404376167,False,False,0,True,False,False,False,False,True,True,False,3473.0854,4.8619,-0.4591,100.2898,0.508,0.3137,1.2531450945320621,0.09619147461415092,True,2MASS J19254758+4720461,15.573,3291,44,-34,PHO2,5.023,0.045,-0.041,PHO2,0.02,0.1,-0.1,PHO2,0.237,0.034,-0.028,0.217,0.041,-0.027,DSEP,0,0,0,12.762,12.206,11.989,none,-0.08770375061035196,,,,,,,,,,,,
499,10274090,291.87997,47.378071,2129127374394983424,1806710771,291.87969318126613,47.37783743202074,7.29149956647941,0.024753343,294.56625,-35.74237096862531,0.026342554,-55.026583645273575,0.029979797,31,,,0,0,1.1512712,1798.9847,15.330888,279.3987,16.73652,890.61316,14.170249,1.4246416,2.5662718,,,16959,,,,NOT_AVAILABLE,79.37264626720815,13.948010774514929,False,False,0,True,False,False,False,False,True,True,False,3554.136,4.7475,0.027,134.873,0.5756,0.359,1.078148193758816,0.1102884471333125,True,2MASS J19273118+4722410,15.39,3288,44,-34,PHO2,5.033,0.044,-0.044,PHO2,0.0,0.1,-0.1,PHO2,0.231,0.035,-0.025,0.21,0.041,-0.027,DSEP,0,0,0,12.599,12.023,11.807,none,-0.05911220550537166,10274090.0,3279.0,5.03,0.2794,61.549,1.636,,0.373,0.1582,1.0,,2.0
500,10275253,292.34656,47.324982,2128462891415475328,135698692,292.34667686134685,47.32520593415483,4.7502778755729445,0.039238613,121.06131,15.063868891592888,0.047159933,46.71955560189619,0.04656375,31,,,0,0,1.063791,1530.1161,16.377031,105.80633,17.794064,496.56653,15.208713,1.43127,2.585351,,,16959,,,,NOT_AVAILABLE,79.46256902101864,13.63940078822787,False,False,0,True,False,False,False,False,True,True,False,3503.4626,4.7744,0.0897,208.7096,0.4453,0.286,0.8551133726264608,0.07340735916500829,True,2MASS J19292317+4719299,16.432,3261,52,-39,PHO2,5.065,0.06,-0.06,PHO2,0.0,0.1,-0.1,PHO2,0.211,0.044,-0.033,0.189,0.051,-0.034,DSEP,0,0,0,13.631,12.945,12.724,none,-0.054968673706053295,,,,,,,,,,,,
501,10285569,296.15897,47.341686,2080579984660819328,1549050409,296.1606680729781,47.34218148436621,28.322959371799875,0.019131927,1480.403,266.5384562607574,0.022090558,138.350837030069,0.024677128,31,,,0,0,1.103241,1944.2675,14.878325,329.85294,16.636677,1315.7905,13.619734,1.4852681,3.016943,-3.1588042,2.7244759,15,9.698544,,,NOT_AVAILABLE,80.66657646084381,11.33749898872495,False,False,0,True,True,False,False,False,True,True,False,3106.255,5.0956,-0.361,35.3444,0.0042,0.0029,4.510072162100007,0.44695423482219454,True,2MASS J19443810+4720294,16.087,3150,999999,999999,SPE17,5.132,,,SPE17,0.0,,,SPE17,0.172,,,0.146,,,BTSL,0,0,0,11.814,11.281,11.002,none,-1.2086745376586912,,,,,,,,,,,,
502,10293445,298.42361,47.3218,2085588706804844544,1359431614,298.42380466452454,47.32185040492084,4.8985102992971665,0.027031636,181.21397,25.774234875112658,0.030187113,7.284882118667069,0.031632956,31,,,2,0,0.99860275,1902.0802,15.76033,253.1254,17.0282,880.2593,14.648622,1.3975028,2.3795786,,,16959,,,,VARIABLE,81.3982745660244,9.982555294118358,False,False,0,True,False,False,True,False,True,True,False,3662.2632,4.7192,0.079,200.9816,0.4879,0.2967,0.5085293618829754,0.09021542829992532,True,2MASS J19534166+4719184,15.792,3386,43,-40,PHO2,4.975,0.04,-0.04,PHO2,-0.1,0.1,-0.1,PHO2,0.279,0.037,-0.027,0.269,0.044,-0.032,DSEP,0,0,0,13.183,12.535,12.301,none,-0.031669799804687315,10293445.0,3391.0,4.99,0.3166,37.769,0.151,8328.05,0.735,0.4776,1.0,---,1.0
503,10294465,298.70157,47.337315,2085680241146909568,327252626,298.7025461812862,47.33778781032402,18.45605953027795,0.017285485,1067.7201,193.88650249121918,0.020382352,138.122121252943,0.021829475,31,,,0,0,0.990868,2662.4565,14.756933,449.9797,16.050798,1544.9114,13.639121,1.3987725,2.4116774,-19.410912,3.9437294,21,7.0200114,,,VARIABLE,81.50699545570068,9.82610737077639,False,False,0,True,True,False,True,False,False,True,False,,,,,,,2.9272672902280745,0.8815889595176373,True,2MASS J19544831+4720138,14.949,3069,999999,999999,PHO54,5.166,,,PHO54,0.0,,,PHO54,0.155,,,0.128,,,BTSL,0,1,0,12.146,11.615,11.371,cand,-0.1920667877197264,,,,,,,,,,,,
504,10296831,299.35486,47.30645,2085646190645328384,1616388883,299.3545084477072,47.306199499726915,8.383938690697116,0.022186786,377.87982,-56.29471479577048,0.0240189,-57.447389637717386,0.025405532,31,,,0,0,1.0034401,1816.4482,15.1653805,194.53099,16.504189,905.8592,14.018576,1.4217355,2.4856129,-34.993645,3.6474192,20,6.7410073,,,NOT_AVAILABLE,81.70259641528442,9.427199711740068,False,False,0,True,False,False,False,False,True,True,False,3507.0034,4.7701,-0.1112,119.1027,0.4231,0.2645,1.2448685609374426,0.045946960840878105,True,2MASS J19572516+4718232,15.154,3360,50,-43,PHO2,4.961,0.045,-0.045,PHO2,0.0,0.1,-0.1,PHO2,0.287,0.044,-0.033,0.274,0.056,-0.034,DSEP,0,0,0,12.485,11.923,11.694,none,0.011380477905273523,10296831.0,3355.0,4.95,0.3044,53.439,0.376,6327.96,0.863,0.455,1.0,---,1.0
505,10297357,299.50574,47.355679,2085644335219528704,481302092,299.50571363272076,47.35565913991943,0.6260076851091658,0.012358461,50.654182,-5.768335357702274,0.0135445455,-3.151270138735507,0.01315957,31,,,0,0,0.951697,4049.5598,11.613582,1250.9103,12.59857,2566.4812,10.638432,1.3261429,1.9601383,-73.22305,0.2847953,17,62.837036,0.5901846,0.19785391,NOT_AVAILABLE,81.79813047178915,9.363441399599894,False,False,0,True,True,False,False,False,False,True,False,,,,,,,0.09616028970407153,0.03503664049867769,True,2MASS J19580136+4721205,11.538,3395,120,-86,PHO54,5.077,0.099,-0.121,PHO54,-0.42,0.3,-0.25,PHO54,0.217,0.094,-0.058,0.206,0.111,-0.06,DSEP,0,0,0,9.248,8.516,8.255,none,0.07558165740966771,,,,,,,,,,,,
506,10318386,280.86603,47.459049,2119417140530292736,420619976,280.86601853349566,47.4591246583008,5.123828336134474,0.03649568,140.39548,-6.351468649295452,0.045855302,20.84214882756617,0.046352036,31,,,0,0,1.0602268,1354.2999,16.324196,125.91179,17.740416,684.5245,15.150108,1.4379936,2.5903072,,,16959,,,,NOT_AVAILABLE,76.60066570403889,20.9098302028622,False,False,0,True,False,False,False,False,True,True,False,3462.7002,4.6935,-0.3033,193.8011,0.5178,0.3263,0.27379609955469203,0.09574696765756266,True,2MASS J18432784+4727325,16.366,3260,44,-29,PHO2,5.06,0.044,-0.044,PHO2,0.02,0.1,-0.1,PHO2,0.214,0.031,-0.025,0.191,0.039,-0.024,DSEP,0,0,0,13.506,12.927,12.683,none,-0.04180413818359341,,,,,,,,,,,,
507,10320084,282.05984,47.422798,2119563581733192064,1258899552,282.06066671344036,47.423101505401455,9.022319313554078,0.03815235,236.48137,120.51934681332081,0.0415011,68.29669637041259,0.046005268,31,,,0,0,0.96714556,1640.3618,16.47549,94.68173,17.918627,359.42715,15.303117,1.4312172,2.61551,,,16959,,,,NOT_AVAILABLE,76.83350495031186,20.130989206574696,False,False,0,True,False,False,False,False,True,True,False,3427.2195,5.0215,-0.5295,110.7705,0.5659,0.3507,2.2909560293070665,0.08531562041369453,True,2MASS J18481436+4725220,16.531,3232,32,-16,PHO2,5.218,0.032,-0.097,PHO2,-0.1,0.1,-0.1,PHO2,0.145,0.039,-0.013,0.126,0.038,-0.009,DSEP,0,0,0,13.709,13.176,12.945,none,-0.05550942993163943,,,,,,,,,,,,
508,10320734,282.40549,47.473621,2119558118536983936,1103528636,282.40524177544427,47.47345420680822,2.443278336423762,0.046931654,52.060352,-35.51596709528353,0.05332538,-26.04333247720971,0.05869949,31,,,0,0,0.9728024,1365.659,16.938644,80.47742,18.136932,324.79086,15.864828,1.3722394,2.2721043,,,16959,,,,NOT_AVAILABLE,76.96378087927354,19.92640922026288,False,False,0,True,False,False,False,False,True,True,False,3723.693,4.7047,0.0055,380.2814,0.4878,0.2867,0.8516946076934414,0.1872104105929729,True,2MASS J18493731+4728250,16.977,3369,47,-40,PHO2,5.141,0.066,-0.048,PHO2,-0.6,0.1,-0.1,PHO2,0.179,0.028,-0.028,0.162,0.03,-0.027,DSEP,0,0,0,14.461,13.909,13.736,none,-0.03835559082031281,,,,,,,,,,,,
509,10322878,283.70416,47.489422,2107607389216263424,1776447563,283.7036285997916,47.489625534440925,14.601512700347172,0.02751013,530.76855,-75.13461847890912,0.03421591,40.04421371876394,0.033440307,31,,,0,0,1.0193303,1251.8346,15.656548,100.69439,17.435646,458.9062,14.383947,1.4999747,3.0516987,-46.064274,3.9111965,13,4.1373634,,,NOT_AVAILABLE,77.28655575976441,19.103202481341725,False,False,0,True,False,False,False,False,False,True,False,,,,,,,1.4859106641663373,0.129101018286471,True,2MASS J18544900+4729219,15.766,3204,70,-44,PHO2,5.182,0.051,-0.119,PHO2,0.04,0.25,-0.2,PHO2,0.156,0.061,-0.015,0.135,0.058,-0.015,DSEP,0,0,0,12.562,11.998,11.711,none,-0.10945245361328126,10322878.0,3197.0,5.19,0.2534,,,,,,1.0,,2.0
510,10324321,284.47836,47.413971,2131420543331567488,754302334,284.4785002096996,47.41392782515134,7.235704186278217,0.030684158,235.81236,20.800898166257785,0.038642447,-7.785353021622985,0.04289201,31,,,0,0,0.9661274,1881.4186,15.980749,105.8471,17.408274,569.96387,14.812326,1.4294971,2.5959473,,,16959,,,,NOT_AVAILABLE,77.39998054563297,18.584785711193195,False,False,0,True,False,False,False,False,True,True,False,3472.401,4.8612,-0.2109,137.6905,0.5405,0.3389,0.37526744092231823,0.03208087029572123,True,2MASS J18575480+4724502,16.081,3241,45,-28,PHO2,5.091,0.065,-0.058,PHO2,0.0,0.1,-0.1,PHO2,0.196,0.038,-0.031,0.173,0.043,-0.032,DSEP,0,0,0,13.237,12.633,12.415,none,-0.10025086975097608,,,,,,,,,,,,
511,10330511,287.88666,47.448372,2130852576858631168,1767254421,287.8870960809973,47.44880754543266,9.951135966768666,0.043947674,226.43146,60.951749195285146,0.04914146,88.90622085877962,0.057947304,95,1.2197814,0.012516001,0,0,1.0035344,1619.14,16.131659,117.25172,17.602365,686.66815,14.952133,1.4345957,2.6502323,,,16959,,,,NOT_AVAILABLE,78.31240627940396,16.44932323784322,False,False,0,True,False,False,False,False,True,True,False,3419.2832,4.9922,-0.4359,101.6554,0.5684,0.3555,1.8935660564658736,0.16919507299391298,True,2MASS J19113280+4726541,16.217,3291,44,-34,PHO2,5.023,0.045,-0.041,PHO2,0.02,0.1,-0.1,PHO2,0.237,0.034,-0.028,0.217,0.041,-0.027,DSEP,0,0,0,13.365,12.8,12.487,none,-0.08534144592285031,,,,,,,,,,,,
512,10332732,289.0101,47.446999,2127906091853970176,172913026,289.00996129293645,47.447205621688866,4.985982789558377,0.02449588,203.54375,-17.983853616107304,0.030045172,42.83901252457265,0.030648485,31,,,2,0,1.013616,1593.733,15.555208,165.96503,16.92026,687.74756,14.406205,1.4191424,2.5140543,,,16959,,,,NOT_AVAILABLE,78.61705103829078,15.748658707942132,False,False,0,True,False,False,False,False,True,True,False,3520.4346,4.4676,-0.3803,195.6706,0.5424,0.3363,0.8169035464953063,0.07685904262363832,True,2MASS J19160242+4726491,15.593,3310,49,-44,PHO2,5.008,0.055,-0.049,PHO2,0.0,0.1,-0.1,PHO2,0.248,0.043,-0.036,0.229,0.057,-0.038,DSEP,0,0,2,12.849,12.238,12.03,none,-0.03779179382324216,10332732.0,3311.0,5.0,0.2899,3.492,0.011,11434.5,0.869,0.4786,1.0,---,1.0
513,10339336,291.76871,47.477139,2129128783143780352,395204463,291.7687302733215,47.47693751100632,4.6257380936350705,0.049129717,94.153564,2.938344982837762,0.05543277,-40.816940473044475,0.056731734,31,,,0,0,1.0189075,1432.5494,16.852318,68.02515,18.25135,491.77676,15.704864,1.4110571,2.5464869,,,16959,,,,NOT_AVAILABLE,79.43244360434466,14.057964514330326,False,False,0,True,False,False,False,False,True,True,False,3477.8303,4.8294,-0.3021,214.5544,0.4711,0.2937,0.7270357681353966,0.07232640067156923,True,2MASS J19270449+4728377,16.918,3249,43,-24,PHO2,5.124,0.072,-0.065,PHO2,-0.1,0.1,-0.1,PHO2,0.182,0.037,-0.03,0.16,0.042,-0.028,DSEP,0,0,0,14.155,13.612,13.341,none,-0.06568218994140551,,,,,,,,,,,,
514,10345684,294.19678,47.417828,2128600635304963072,1512772857,294.19651866765054,47.41731830995004,6.622404258000852,0.06970783,95.0023,-46.841833417039425,0.07926642,-97.40960098596076,0.09417244,31,,,0,0,1.048574,1005.83527,17.476778,34.304394,19.176582,262.80487,16.235683,1.4717753,2.940899,,,16959,,,,NOT_AVAILABLE,80.11165095576294,12.55393006014597,False,False,0,True,False,False,False,False,True,True,False,3273.4778,4.9954,-0.2471,153.2331,0.5837,0.3872,1.942175812717537,0.2984988985383762,True,2MASS J19364724+4725041,18.323,3127,999999,999999,PHO54,5.142,,,PHO54,0.0,,,PHO54,0.166,,,0.14,,,BTSL,0,0,0,14.436,13.87,13.522,none,-0.8462219696044926,,,,,,,,,,,,
515,10351279,296.14716,47.437508,2080583042678424448,509671610,296.14761293133745,47.43786684997073,8.738830874735532,0.046373256,188.4455,76.3043549608947,0.05349024,95.74178886463858,0.06275914,31,,,0,0,1.0130461,1252.5883,16.8827,62.74376,18.62057,410.2374,15.639351,1.4692999,2.9812183,,,16959,,,,NOT_AVAILABLE,80.74857694177685,11.390137225751955,False,False,0,True,False,False,False,False,True,True,False,3295.2441,4.9969,-0.2854,115.2141,0.6543,0.4299,1.6986092545886367,0.26743874511365584,True,2MASS J19443529+4726146,17.83,3115,999999,999999,PHO54,5.147,,,PHO54,0.0,,,PHO54,0.164,,,0.137,,,BTSL,0,0,0,13.886,13.296,13.069,none,-0.9473000335693342,,,,,,,,,,,,
516,10384327,281.34296,47.548618,2119606943725273728,1330850154,281.3428714363984,47.54849067464503,3.488550794458117,0.038510423,90.58719,-18.299008342626184,0.049046256,-28.560132474531766,0.04898201,31,,,0,0,1.1884707,1232.3568,16.307346,138.35579,17.623196,306.4663,15.162196,1.424408,2.4609995,,,16959,,,,NOT_AVAILABLE,76.79769532733775,20.63087238939911,False,False,0,True,False,False,False,False,False,True,False,,,,,,,0.5063739727383516,0.07759874192332036,True,2MASS J18452231+4732550,16.343,3288,39,-29,PHO2,5.114,0.045,-0.045,PHO2,-0.2,0.1,-0.1,PHO2,0.191,0.027,-0.022,0.173,0.03,-0.024,DSEP,0,0,0,13.614,13.014,12.822,none,-0.03565365600585935,,,,,,,,,,,,
517,10388259,283.72397,47.5854,2107609583941663744,919353169,283.72424433579886,47.58544018453835,6.996060434685339,0.025434228,275.0648,37.364984975137965,0.030500753,8.592857998429253,0.032340832,31,,,0,0,1.0534564,2143.966,15.4492035,231.36775,16.787731,847.19666,14.316364,1.4063205,2.471367,-3.0904033,7.576546,14,4.2410364,,,NOT_AVAILABLE,77.38701056326319,19.122303584874878,False,False,0,True,False,False,False,False,True,True,False,3551.0974,4.7526,-0.1523,142.177,0.4868,0.2998,0.681660027099662,0.06866942655701162,True,2MASS J18545375+4735074,15.529,3313,46,-39,PHO2,5.016,0.05,-0.045,PHO2,0.0,0.1,-0.1,PHO2,0.248,0.037,-0.033,0.233,0.049,-0.037,DSEP,0,0,0,12.785,12.187,11.934,none,-0.07979650878906241,10388259.0,3312.0,5.0,0.2902,44.251,0.415,4716.72,0.804,0.4709,1.0,---,1.0
518,10388283,283.73837,47.582458,2107609382081111424,1618913387,283.7386709153481,47.58249820311271,7.1561672741730415,0.15246923,46.935158,37.104755356939386,0.19529556,7.932122593643518,0.1919291,31,,,0,0,7.534204,830.8853,15.135224,288.38235,16.391716,1019.2916,13.985446,1.441699,2.40627,-3.8680263,4.5507703,15,5.314791,,,NOT_AVAILABLE,77.38753943668391,19.112150007521755,False,False,0,True,False,False,False,False,True,True,False,3595.592,4.7106,-0.15,136.5706,0.481,0.2923,0.7449086369616349,0.1381908909642485,True,2MASS J18545721+4734568,15.158,3396,44,-40,PHO2,4.933,0.048,-0.036,PHO2,0.0,0.1,-0.1,PHO2,0.314,0.034,-0.038,0.308,0.044,-0.04,DSEP,0,0,0,12.501,11.881,11.618,none,-0.022775657653808068,10388283.0,3389.0,4.92,0.3159,38.849,1.003,5908.61,0.883,0.5248,1.0,SM2,1.0
519,10396501,288.1994,47.542641,2130873982974358272,1312568143,288.1999397255012,47.5428017672222,12.958573391358158,0.01845652,702.1136,73.61853330870723,0.022464119,31.45224254915319,0.023080247,31,,,0,0,1.1195471,2269.3093,14.756341,336.13022,16.202988,1400.5663,13.580125,1.4349915,2.6228628,,,16959,,,,NOT_AVAILABLE,78.4872567984501,16.290049184809998,False,False,0,True,True,False,False,False,True,True,False,3437.3284,4.8618,-0.1425,77.8622,0.4706,0.2992,1.4336280902801426,0.15356974753544242,True,2MASS J19124786+4732335,14.815,3236,42,-25,PHO2,5.09,0.045,-0.045,PHO2,0.02,0.1,-0.1,PHO2,0.196,0.03,-0.022,0.172,0.034,-0.022,DSEP,0,0,0,11.962,11.419,11.18,none,-0.058659019470214346,10396501.0,3231.0,5.08,0.2641,,,,,,1.0,,2.0
